id,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,Aircraft_Stand,flight_terminal,empty_spaces,air_classes,count_date,type_mc,flight_datetime_start,flight_datetime_finish,C_vc,index
657,A,2019-05-17 17:20:00,SU,1855,I,GYD,73H,158,153,43,5,5,Narrow_Body,4,away,2019-05-17 17:20:00,2019-05-17 18:25:00,1650,646
658,D,2019-05-17 17:20:00,SU,2096,I,BEG,73H,158,86,21,3,72,Narrow_Body,4,jetbridge,2019-05-17 16:30:00,2019-05-17 17:20:00,1650,732
659,A,2019-05-17 17:20:00,SU,123,I,JFK,333,296,273,21,3,23,Wide_Body,4,jetbridge,2019-05-17 17:20:00,2019-05-17 18:20:00,2150,52
660,A,2019-05-17 17:25:00,SU,2381,I,GVA,321,170,133,6,2,37,Narrow_Body,3,away,2019-05-17 17:25:00,2019-05-17 18:30:00,1600,834
661,D,2019-05-17 17:25:00,SU,1658,D,SIP,32A,158,154,191,1,4,Narrow_Body,3,away,2019-05-17 16:20:00,2019-05-17 17:25:00,1550,602
662,D,2019-05-17 17:25:00,SU,1440,D,IKT,73H,158,66,192,1,92,Narrow_Body,3,away,2019-05-17 16:20:00,2019-05-17 17:25:00,1550,518
663,D,2019-05-17 17:30:00,SU,1414,D,SVX,73H,158,144,193,1,14,Narrow_Body,5,away,2019-05-17 16:25:00,2019-05-17 17:30:00,1550,498
664,A,2019-05-17 17:30:00,SU,2403,I,FCO,320,140,99,4,3,41,Narrow_Body,5,away,2019-05-17 17:30:00,2019-05-17 18:35:00,1500,845
665,A,2019-05-17 17:30:00,SU,2375,I,LYS,320,140,70,20,3,70,Narrow_Body,5,jetbridge,2019-05-17 17:30:00,2019-05-17 18:20:00,1650,830
666,D,2019-05-17 17:30:00,N4,377,I,EVN,73H,189,175,4,2,14,Narrow_Body,5,away,2019-05-17 16:25:00,2019-05-17 17:30:00,1900,161
667,A,2019-05-17 17:30:00,SU,1403,D,SVX,73H,158,132,86,1,26,Narrow_Body,5,away,2019-05-17 17:30:00,2019-05-17 18:35:00,1550,487
668,A,2019-05-17 17:35:00,SU,1841,I,MSQ,SU9,87,81,77,2,6,Regional,5,away,2019-05-17 17:35:00,2019-05-17 18:25:00,1250,636
669,A,2019-05-17 17:35:00,EO,246,D,AER,73H,189,102,4,3,87,Narrow_Body,5,away,2019-05-17 17:35:00,2019-05-17 18:40:00,1500,127
670,A,2019-05-17 17:35:00,SU,1963,I,TSE,32B,183,179,5,2,4,Narrow_Body,5,away,2019-05-17 17:35:00,2019-05-17 18:40:00,1900,689
671,D,2019-05-17 17:35:00,SU,1186,D,VOG,SU9,87,84,89,1,3,Regional,5,away,2019-05-17 16:45:00,2019-05-17 17:35:00,1250,343
672,D,2019-05-17 17:35:00,SU,1204,D,PEE,SU9,87,80,190,1,7,Regional,5,away,2019-05-17 16:45:00,2019-05-17 17:35:00,1250,359
673,D,2019-05-17 17:40:00,SU,2138,I,IST,73H,158,102,45,2,56,Narrow_Body,3,away,2019-05-17 16:35:00,2019-05-17 17:40:00,1700,758
674,D,2019-05-17 17:40:00,SU,274,I,HKT,333,296,86,22,3,210,Wide_Body,3,jetbridge,2019-05-17 16:40:00,2019-05-17 17:40:00,1950,138
675,A,2019-05-17 17:40:00,SU,2639,I,BCN,32B,183,133,10,3,50,Narrow_Body,3,away,2019-05-17 17:40:00,2019-05-17 18:45:00,1500,944
676,D,2019-05-17 17:45:00,SU,1130,D,AER,32A,158,139,194,1,19,Narrow_Body,5,away,2019-05-17 16:40:00,2019-05-17 17:45:00,1550,305
677,A,2019-05-17 17:45:00,SU,2343,I,HAJ,32A,158,137,8,3,21,Narrow_Body,5,away,2019-05-17 17:45:00,2019-05-17 18:50:00,1500,816
678,A,2019-05-17 17:45:00,AF,1744,I,CDG,32A,174,159,74,5,15,Narrow_Body,5,away,2019-05-17 17:45:00,2019-05-17 18:50:00,1600,614
679,A,2019-05-17 17:45:00,SU,2551,I,AMS,333,302,263,76,2,39,Wide_Body,5,away,2019-05-17 17:45:00,2019-05-17 19:05:00,2250,912
680,D,2019-05-17 17:45:00,SU,1364,D,STW,SU9,87,72,88,1,15,Regional,5,away,2019-05-17 16:55:00,2019-05-17 17:45:00,1250,460
681,A,2019-05-17 17:50:00,SU,1881,I,FRU,32B,183,166,11,3,17,Narrow_Body,6,away,2019-05-17 17:50:00,2019-05-17 18:55:00,1600,663
682,A,2019-05-17 17:50:00,SU,2501,I,MAD,32B,183,139,78,3,44,Narrow_Body,6,away,2019-05-17 17:50:00,2019-05-17 18:55:00,1600,895
683,D,2019-05-17 17:50:00,SU,1426,D,CEK,SU9,87,80,90,1,7,Regional,6,away,2019-05-17 17:00:00,2019-05-17 17:50:00,1250,506
684,D,2019-05-17 17:50:00,N4,165,D,KZN,73H,189,144,11,3,45,Narrow_Body,6,away,2019-05-17 16:45:00,2019-05-17 17:50:00,1500,68
685,D,2019-05-17 17:50:00,SU,1492,D,MMK,73H,158,91,196,1,67,Narrow_Body,6,away,2019-05-17 16:45:00,2019-05-17 17:50:00,1550,546
686,A,2019-05-17 17:50:00,SU,275,I,HKT,333,296,207,11,2,89,Wide_Body,6,away,2019-05-17 17:50:00,2019-05-17 19:10:00,2200,139
687,A,2019-05-17 17:55:00,SU,2345,I,DRS,SU9,87,55,79,3,32,Regional,5,away,2019-05-17 17:55:00,2019-05-17 18:45:00,1300,818
688,A,2019-05-17 17:55:00,EO,568,D,RTW,E90,110,84,81,3,26,Regional,5,away,2019-05-17 17:55:00,2019-05-17 18:45:00,1300,214
689,A,2019-05-17 17:55:00,N4,524,D,SIP,73H,189,137,12,3,52,Narrow_Body,5,jetbridge,2019-05-17 17:55:00,2019-05-17 18:45:00,1650,200
690,D,2019-05-17 17:55:00,SU,2468,I,BUD,320,140,105,79,2,35,Narrow_Body,5,away,2019-05-17 16:50:00,2019-05-17 17:55:00,1550,880
691,D,2019-05-17 17:55:00,SU,2382,I,GVA,32B,183,70,81,2,113,Narrow_Body,5,away,2019-05-17 16:50:00,2019-05-17 17:55:00,1550,835
692,A,2019-05-17 18:00:00,SU,2391,I,ZRH,32B,183,153,79,2,30,Narrow_Body,7,away,2019-05-17 18:00:00,2019-05-17 19:05:00,1550,840
693,A,2019-05-17 18:00:00,SU,2319,I,SXF,32A,158,104,9,3,54,Narrow_Body,7,away,2019-05-17 18:00:00,2019-05-17 19:05:00,1500,804
694,D,2019-05-17 18:00:00,SU,261,I,CDG,321,170,137,9,3,33,Narrow_Body,7,away,2019-05-17 16:55:00,2019-05-17 18:00:00,1500,132
695,D,2019-05-17 18:00:00,SU,2528,I,AGP,73H,158,66,79,5,92,Narrow_Body,7,away,2019-05-17 16:55:00,2019-05-17 18:00:00,1600,904
696,A,2019-05-17 18:00:00,SU,1103,D,KRR,73H,158,126,88,1,32,Narrow_Body,7,away,2019-05-17 18:00:00,2019-05-17 19:05:00,1550,286
697,D,2019-05-17 18:00:00,EO,389,D,NBC,E90,110,90,13,3,20,Regional,7,jetbridge,2019-05-17 17:20:00,2019-05-17 18:00:00,1350,163
698,D,2019-05-17 18:00:00,SU,2474,I,NCE,320,140,67,68,5,73,Narrow_Body,7,away,2019-05-17 16:55:00,2019-05-17 18:00:00,1750,886
699,D,2019-05-17 18:05:00,SU,2002,I,WAW,32A,158,133,23,3,25,Narrow_Body,5,jetbridge,2019-05-17 17:15:00,2019-05-17 18:05:00,1650,692
700,D,2019-05-17 18:05:00,SU,1260,D,UFA,32A,158,151,197,1,7,Narrow_Body,5,away,2019-05-17 17:00:00,2019-05-17 18:05:00,1550,399
701,A,2019-05-17 18:05:00,SU,1389,D,ULV,SU9,87,77,89,1,10,Regional,5,away,2019-05-17 18:05:00,2019-05-17 18:55:00,1250,475
702,D,2019-05-17 18:05:00,SU,2262,I,TLL,SU9,87,66,69,5,21,Regional,5,away,2019-05-17 17:15:00,2019-05-17 18:05:00,1450,789
703,A,2019-05-17 18:05:00,SU,1891,I,TBS,32B,183,179,9,3,4,Narrow_Body,5,away,2019-05-17 18:05:00,2019-05-17 19:10:00,1600,667
704,D,2019-05-17 18:10:00,SU,2386,I,ARN,320,140,69,24,3,71,Narrow_Body,4,jetbridge,2019-05-17 17:20:00,2019-05-17 18:10:00,1650,837
705,D,2019-05-17 18:10:00,BA,234,I,LHR,321,154,100,70,5,54,Narrow_Body,4,away,2019-05-17 17:05:00,2019-05-17 18:10:00,1750,121
706,A,2019-05-17 18:10:00,SU,2143,I,AYT,32B,183,147,7,3,36,Narrow_Body,4,away,2019-05-17 18:10:00,2019-05-17 19:15:00,1500,761
707,D,2019-05-17 18:10:00,SU,1832,I,MSQ,32B,183,170,7,3,13,Narrow_Body,4,away,2019-05-17 17:05:00,2019-05-17 18:10:00,1600,631
708,A,2019-05-17 18:15:00,SU,1157,D,ROV,SU9,87,87,90,1,0,Regional,5,away,2019-05-17 18:15:00,2019-05-17 19:05:00,1250,328
709,A,2019-05-17 18:15:00,SU,1623,D,SIP,32A,158,155,190,1,3,Narrow_Body,5,away,2019-05-17 18:15:00,2019-05-17 19:20:00,1550,583
710,D,2019-05-17 18:15:00,SU,26,D,LED,32A,158,149,90,1,9,Narrow_Body,5,away,2019-05-17 17:10:00,2019-05-17 18:15:00,1550,22
711,D,2019-05-17 18:15:00,SU,2680,I,RIX,320,140,121,25,3,19,Narrow_Body,5,jetbridge,2019-05-17 17:25:00,2019-05-17 18:15:00,1650,951
712,D,2019-05-17 18:15:00,SU,2604,I,MAD,32B,183,73,26,3,110,Narrow_Body,5,jetbridge,2019-05-17 17:25:00,2019-05-17 18:15:00,1650,929
713,D,2019-05-17 18:20:00,SU,1224,D,GOJ,73H,158,129,195,1,29,Narrow_Body,5,away,2019-05-17 17:15:00,2019-05-17 18:20:00,1550,379
714,D,2019-05-17 18:20:00,SU,2200,I,HEL,320,140,100,71,3,40,Narrow_Body,5,away,2019-05-17 17:15:00,2019-05-17 18:20:00,1750,781
715,A,2019-05-17 18:20:00,SU,1941,I,ALA,32B,183,179,75,2,4,Narrow_Body,5,away,2019-05-17 18:20:00,2019-05-17 19:25:00,1750,675
716,A,2019-05-17 18:20:00,U6,440,D,SIP,320,160,128,2,3,32,Narrow_Body,5,away,2019-05-17 18:20:00,2019-05-17 19:25:00,1500,179
717,D,2019-05-17 18:20:00,N4,147,D,LED,73H,189,172,2,3,17,Narrow_Body,5,away,2019-05-17 17:15:00,2019-05-17 18:20:00,1600,56
718,D,2019-05-17 18:25:00,FV,6281,D,VVO,773,373,228,15,3,145,Wide_Body,5,jetbridge,2019-05-17 17:25:00,2019-05-17 18:25:00,2050,984
719,D,2019-05-17 18:25:00,SU,2392,I,ZRH,321,170,76,72,2,94,Narrow_Body,5,away,2019-05-17 17:20:00,2019-05-17 18:25:00,1700,841
720,D,2019-05-17 18:25:00,SU,2534,I,OSL,SU9,87,32,73,5,55,Regional,5,away,2019-05-17 17:35:00,2019-05-17 18:25:00,1450,905
721,A,2019-05-17 18:25:00,SU,2137,I,IST,32A,158,133,77,2,25,Narrow_Body,5,away,2019-05-17 18:25:00,2019-05-17 19:30:00,1550,757
722,A,2019-05-17 18:25:00,SU,1213,D,KUF,73H,158,158,87,1,0,Narrow_Body,5,away,2019-05-17 18:25:00,2019-05-17 19:30:00,1550,368
723,D,2019-05-17 18:30:00,SU,1006,D,KGD,73H,158,99,191,1,59,Narrow_Body,5,away,2019-05-17 17:25:00,2019-05-17 18:30:00,1550,263
724,A,2019-05-17 18:30:00,SU,2301,I,FRA,320,140,124,2,3,16,Narrow_Body,5,away,2019-05-17 18:30:00,2019-05-17 19:35:00,1500,792
725,D,2019-05-17 18:30:00,SU,1338,D,ARH,SU9,87,66,192,1,21,Regional,5,away,2019-05-17 17:40:00,2019-05-17 18:30:00,1250,444
726,A,2019-05-17 18:30:00,SU,1123,D,AER,73H,158,150,90,1,8,Narrow_Body,5,away,2019-05-17 18:30:00,2019-05-17 19:35:00,1550,300
727,D,2019-05-17 18:30:00,FV,6287,D,KHV,773,373,210,17,3,163,Wide_Body,5,jetbridge,2019-05-17 17:30:00,2019-05-17 18:30:00,2050,989
728,A,2019-05-17 18:35:00,SU,2337,I,STR,320,140,127,1,3,13,Narrow_Body,4,away,2019-05-17 18:35:00,2019-05-17 19:40:00,1500,812
729,D,2019-05-17 18:35:00,EO,243,D,CSY,E90,110,85,1,3,25,Regional,4,away,2019-05-17 17:45:00,2019-05-17 18:35:00,1200,124
730,D,2019-05-17 18:35:00,SU,270,I,BKK,333,296,160,19,3,136,Wide_Body,4,jetbridge,2019-05-17 17:35:00,2019-05-17 18:35:00,2050,136
731,A,2019-05-17 18:35:00,SU,1521,D,NUX,32A,158,158,86,1,0,Narrow_Body,4,away,2019-05-17 18:35:00,2019-05-17 19:40:00,1550,563
732,A,2019-05-17 18:40:00,FB,363,I,SOF,319,140,120,79,2,20,Narrow_Body,5,away,2019-05-17 18:40:00,2019-05-17 19:45:00,1550,157
733,D,2019-05-17 18:40:00,SU,524,I,DXB,73H,158,74,79,5,84,Narrow_Body,5,away,2019-05-17 17:35:00,2019-05-17 18:40:00,1600,201
734,D,2019-05-17 18:40:00,SU,504,I,TLV,77W,402,211,27,3,191,Wide_Body,5,jetbridge,2019-05-17 17:40:00,2019-05-17 18:40:00,2200,186
735,D,2019-05-17 18:40:00,SU,2404,I,FCO,320,140,75,22,3,65,Narrow_Body,5,jetbridge,2019-05-17 17:50:00,2019-05-17 18:40:00,1650,846
736,A,2019-05-17 18:40:00,SU,2357,I,VIE,73H,158,123,1,5,35,Narrow_Body,5,away,2019-05-17 18:40:00,2019-05-17 19:45:00,1550,828
737,D,2019-05-17 18:45:00,CA,910,I,PEK,333,301,261,46,2,40,Wide_Body,5,jetbridge,2019-05-17 17:45:00,2019-05-17 18:45:00,2450,250
738,A,2019-05-17 18:45:00,SU,2073,I,LCA,321,170,150,3,5,20,Narrow_Body,5,away,2019-05-17 18:45:00,2019-05-17 19:50:00,1550,725
739,A,2019-05-17 18:45:00,SU,503,I,TLV,77W,402,275,5,3,127,Wide_Body,5,away,2019-05-17 18:45:00,2019-05-17 20:05:00,2000,185
740,A,2019-05-17 18:45:00,SU,1461,D,OVB,73H,158,154,191,1,4,Narrow_Body,5,away,2019-05-17 18:45:00,2019-05-17 19:50:00,1550,529
741,D,2019-05-17 18:45:00,AF,1745,I,CDG,32A,174,139,3,5,35,Narrow_Body,5,away,2019-05-17 17:40:00,2019-05-17 18:45:00,1550,615
742,D,2019-05-17 18:50:00,SU,2304,I,FRA,320,140,84,45,3,56,Narrow_Body,4,away,2019-05-17 17:45:00,2019-05-17 18:50:00,1700,793
743,D,2019-05-17 18:50:00,SU,232,I,DEL,333,296,142,198,2,154,Wide_Body,4,away,2019-05-17 17:30:00,2019-05-17 18:50:00,2100,118
744,A,2019-05-17 18:50:00,SU,1487,D,KJA,73H,158,148,192,1,10,Narrow_Body,4,away,2019-05-17 18:50:00,2019-05-17 19:55:00,1550,543
745,A,2019-05-17 18:50:00,SU,2153,I,DUS,32A,158,156,3,3,2,Narrow_Body,4,away,2019-05-17 18:50:00,2019-05-17 19:55:00,1500,765
746,D,2019-05-17 18:55:00,KE,924,I,ICN,789,269,252,29,3,17,Wide_Body,6,jetbridge,2019-05-17 17:55:00,2019-05-17 18:55:00,2300,252
747,A,2019-05-17 18:55:00,SU,2471,I,NCE,321,170,121,4,5,49,Narrow_Body,6,away,2019-05-17 18:55:00,2019-05-17 20:00:00,1550,883
748,D,2019-05-17 18:55:00,SU,330,I,ULN,73H,158,143,4,3,15,Narrow_Body,6,away,2019-05-17 17:50:00,2019-05-17 18:55:00,1500,149
749,A,2019-05-17 18:55:00,SU,2455,I,CDG,321,170,148,4,3,22,Narrow_Body,6,away,2019-05-17 18:55:00,2019-05-17 20:00:00,1500,872
750,D,2019-05-17 18:55:00,EO,199,D,SKX,E90,110,55,4,3,55,Regional,6,away,2019-05-17 18:05:00,2019-05-17 18:55:00,1200,90
751,A,2019-05-17 18:55:00,SU,1491,D,SLY,SU9,87,76,89,1,11,Regional,6,away,2019-05-17 18:55:00,2019-05-17 19:45:00,1250,545
752,A,2019-05-17 19:00:00,SU,1005,D,KGD,32A,158,157,193,1,1,Narrow_Body,5,away,2019-05-17 19:00:00,2019-05-17 20:05:00,1550,262
753,A,2019-05-17 19:00:00,SU,23,D,LED,32A,158,157,194,1,1,Narrow_Body,5,away,2019-05-17 19:00:00,2019-05-17 20:05:00,1550,19
754,D,2019-05-17 19:00:00,SU,2338,I,STR,320,140,83,81,3,57,Narrow_Body,5,away,2019-05-17 17:55:00,2019-05-17 19:00:00,1600,813
755,D,2019-05-17 19:00:00,SU,1118,D,AER,73H,158,130,193,1,28,Narrow_Body,5,away,2019-05-17 17:55:00,2019-05-17 19:00:00,1550,295
756,D,2019-05-17 19:00:00,SU,262,I,NRT,77W,402,255,31,3,147,Wide_Body,5,jetbridge,2019-05-17 18:00:00,2019-05-17 19:00:00,2300,135
757,D,2019-05-17 19:05:00,MU,592,I,PVG,333,298,201,48,2,97,Wide_Body,2,jetbridge,2019-05-17 18:05:00,2019-05-17 19:05:00,2350,216
758,A,2019-05-17 19:05:00,N4,1806,I,AYT,772,440,352,74,2,88,Wide_Body,2,away,2019-05-17 19:05:00,2019-05-17 20:25:00,2450,628
759,A,2019-05-17 19:10:00,SU,2419,I,FCO,73H,158,105,4,3,53,Narrow_Body,4,away,2019-05-17 19:10:00,2019-05-17 20:15:00,1500,860
760,D,2019-05-17 19:10:00,SU,2584,I,LHR,321,170,147,4,3,23,Narrow_Body,4,away,2019-05-17 18:05:00,2019-05-17 19:10:00,1500,920
761,A,2019-05-17 19:10:00,SU,2579,I,LHR,333,296,149,7,3,147,Wide_Body,4,away,2019-05-17 19:10:00,2019-05-17 20:30:00,1800,915
762,D,2019-05-17 19:10:00,SU,220,I,CAN,333,302,218,7,2,84,Wide_Body,4,away,2019-05-17 17:50:00,2019-05-17 19:10:00,2200,110
763,D,2019-05-17 19:15:00,FV,6171,D,REN,73H,189,165,13,3,24,Narrow_Body,5,jetbridge,2019-05-17 18:25:00,2019-05-17 19:15:00,1750,970
764,A,2019-05-17 19:15:00,CZ,355,I,CAN,332,260,239,7,3,21,Wide_Body,5,away,2019-05-17 19:15:00,2019-05-17 20:35:00,1900,154
765,D,2019-05-17 19:15:00,U6,2,D,SIP,320,160,129,7,3,31,Narrow_Body,5,away,2019-05-17 18:10:00,2019-05-17 19:15:00,1500,2
766,D,2019-05-17 19:15:00,SU,1358,D,RTW,SU9,87,71,195,1,16,Regional,5,away,2019-05-17 18:25:00,2019-05-17 19:15:00,1250,454
767,D,2019-05-17 19:15:00,SU,2016,I,PRG,32B,183,122,80,5,61,Narrow_Body,5,away,2019-05-17 18:10:00,2019-05-17 19:15:00,1600,702
768,D,2019-05-17 19:20:00,SU,2512,I,BCN,32B,183,153,82,3,30,Narrow_Body,5,away,2019-05-17 18:15:00,2019-05-17 19:20:00,1600,898
769,A,2019-05-17 19:20:00,AY,713,I,HEL,E90,100,80,4,3,20,Regional,5,away,2019-05-17 19:20:00,2019-05-17 20:10:00,1200,229
770,D,2019-05-17 19:20:00,SU,212,I,HKG,77W,402,330,50,2,72,Wide_Body,5,jetbridge,2019-05-17 18:20:00,2019-05-17 19:20:00,2550,108
771,D,2019-05-17 19:20:00,SU,1194,D,KZN,32A,158,144,196,1,14,Narrow_Body,5,away,2019-05-17 18:15:00,2019-05-17 19:20:00,1550,351
772,A,2019-05-17 19:20:00,SU,1413,D,SVX,32A,158,141,88,1,17,Narrow_Body,5,away,2019-05-17 19:20:00,2019-05-17 20:25:00,1550,497
773,A,2019-05-17 19:25:00,SU,1681,D,NBC,32A,158,155,190,1,3,Narrow_Body,4,away,2019-05-17 19:25:00,2019-05-17 20:30:00,1550,605
774,A,2019-05-17 19:25:00,SU,2613,I,MXP,73H,158,89,6,3,69,Narrow_Body,4,away,2019-05-17 19:25:00,2019-05-17 20:30:00,1500,936
775,D,2019-05-17 19:25:00,SU,290,I,HAN,77W,402,182,21,3,220,Wide_Body,4,jetbridge,2019-05-17 18:25:00,2019-05-17 19:25:00,2050,140
776,D,2019-05-17 19:25:00,SU,2112,I,ATH,32B,183,163,83,2,20,Narrow_Body,4,away,2019-05-17 18:20:00,2019-05-17 19:25:00,1750,743
777,A,2019-05-17 19:30:00,B2,977,I,MSQ,E95,107,103,75,2,4,Regional,4,away,2019-05-17 19:30:00,2019-05-17 20:20:00,1250,255
778,D,2019-05-17 19:30:00,SU,2606,I,LIS,73H,158,90,75,2,68,Narrow_Body,4,away,2019-05-17 18:25:00,2019-05-17 19:30:00,1550,931
779,D,2019-05-17 19:30:00,SU,2436,I,DUS,32A,158,151,84,3,7,Narrow_Body,4,away,2019-05-17 18:25:00,2019-05-17 19:30:00,1600,867
780,A,2019-05-17 19:30:00,SU,2019,I,PRG,73H,158,121,7,5,37,Narrow_Body,4,away,2019-05-17 19:30:00,2019-05-17 20:35:00,1550,705
781,D,2019-05-17 19:35:00,SU,2316,I,SXF,32B,183,157,19,3,26,Narrow_Body,5,jetbridge,2019-05-17 18:45:00,2019-05-17 19:35:00,1650,801
782,D,2019-05-17 19:35:00,SU,2590,I,DUB,320,140,77,20,3,63,Narrow_Body,5,jetbridge,2019-05-17 18:45:00,2019-05-17 19:35:00,1650,922
783,A,2019-05-17 19:35:00,SU,1183,D,VOG,73H,158,148,87,1,10,Narrow_Body,5,away,2019-05-17 19:35:00,2019-05-17 20:40:00,1550,340
784,D,2019-05-17 19:35:00,FB,364,I,SOF,319,140,79,42,2,61,Narrow_Body,5,away,2019-05-17 18:30:00,2019-05-17 19:35:00,1700,158
785,A,2019-05-17 19:35:00,SU,2503,I,VLC,73H,158,108,75,2,50,Narrow_Body,5,away,2019-05-17 19:35:00,2019-05-17 20:40:00,1550,897
786,D,2019-05-17 19:40:00,SU,122,I,JFK,333,296,119,22,3,177,Wide_Body,4,jetbridge,2019-05-17 18:40:00,2019-05-17 19:40:00,1950,50
787,A,2019-05-17 19:40:00,SU,1233,D,UFA,32A,158,156,86,1,2,Narrow_Body,4,away,2019-05-17 19:40:00,2019-05-17 20:45:00,1550,386
788,D,2019-05-17 19:40:00,SU,1374,D,EGO,SU9,87,79,86,1,8,Regional,4,away,2019-05-17 18:50:00,2019-05-17 19:40:00,1250,470
789,D,2019-05-17 19:40:00,SU,28,D,LED,73H,158,147,197,1,11,Narrow_Body,4,away,2019-05-17 18:35:00,2019-05-17 19:40:00,1550,24
790,A,2019-05-17 19:45:00,SU,1313,D,MRV,73H,158,116,86,1,42,Narrow_Body,5,away,2019-05-17 19:45:00,2019-05-17 20:50:00,1550,430
791,D,2019-05-17 19:45:00,SU,2192,I,AMS,32B,183,116,79,5,67,Narrow_Body,5,away,2019-05-17 18:40:00,2019-05-17 19:45:00,1600,779
792,A,2019-05-17 19:45:00,LO,677,I,WAW,E95,112,85,1,5,27,Regional,5,away,2019-05-17 19:45:00,2019-05-17 20:35:00,1250,225
793,D,2019-05-17 19:45:00,SU,2594,I,MUC,32B,183,90,1,3,93,Narrow_Body,5,away,2019-05-17 18:40:00,2019-05-17 19:45:00,1500,924
794,D,2019-05-17 19:45:00,SU,2422,I,VCE,320,140,94,43,5,46,Narrow_Body,5,away,2019-05-17 18:40:00,2019-05-17 19:45:00,1650,861
795,D,2019-05-17 19:50:00,FV,6285,D,PKC,77W,457,283,15,3,174,Wide_Body,6,jetbridge,2019-05-17 18:50:00,2019-05-17 19:50:00,2150,988
796,D,2019-05-17 19:50:00,SU,2496,I,CPH,73H,158,39,10,5,119,Narrow_Body,6,away,2019-05-17 18:45:00,2019-05-17 19:50:00,1550,892
797,D,2019-05-17 19:50:00,SU,2618,I,BRU,73H,158,81,44,5,77,Narrow_Body,6,away,2019-05-17 18:45:00,2019-05-17 19:50:00,1650,937
798,D,2019-05-17 19:50:00,N4,161,D,KRR,73H,189,178,12,3,11,Narrow_Body,6,jetbridge,2019-05-17 19:00:00,2019-05-17 19:50:00,1750,64
799,A,2019-05-17 19:50:00,SU,2649,I,BCN,32B,183,113,1,3,70,Narrow_Body,6,away,2019-05-17 19:50:00,2019-05-17 20:55:00,1500,946
800,A,2019-05-17 19:50:00,SU,1629,D,SIP,32A,158,124,89,1,34,Narrow_Body,6,away,2019-05-17 19:50:00,2019-05-17 20:55:00,1550,589
801,D,2019-05-17 19:55:00,SU,2414,I,MXP,321,170,143,8,3,27,Narrow_Body,4,away,2019-05-17 18:50:00,2019-05-17 19:55:00,1500,855
802,D,2019-05-17 19:55:00,SU,7102,I,NCE,320,140,83,23,3,57,Narrow_Body,4,jetbridge,2019-05-17 19:05:00,2019-05-17 19:55:00,1650,997
803,A,2019-05-17 19:55:00,SU,1227,D,GOJ,SU9,87,83,90,1,4,Regional,4,away,2019-05-17 19:55:00,2019-05-17 20:45:00,1250,382
804,A,2019-05-17 19:55:00,BT,422,I,RIX,CS3,145,104,2,5,41,Narrow_Body,4,away,2019-05-17 19:55:00,2019-05-17 21:00:00,1550,169
805,D,2019-05-17 20:00:00,SU,2354,I,VIE,320,140,125,78,5,15,Narrow_Body,5,away,2019-05-17 18:55:00,2019-05-17 20:00:00,1600,825
806,D,2019-05-17 20:00:00,SU,2376,I,LYS,320,140,64,24,3,76,Narrow_Body,5,jetbridge,2019-05-17 19:10:00,2019-05-17 20:00:00,1650,831
807,D,2019-05-17 20:00:00,SU,2070,I,LCA,320,140,85,45,5,55,Narrow_Body,5,away,2019-05-17 18:55:00,2019-05-17 20:00:00,1650,722
808,A,2019-05-17 20:00:00,SU,2603,I,MAD,32B,183,118,3,3,65,Narrow_Body,5,away,2019-05-17 20:00:00,2019-05-17 21:05:00,1500,928
809,A,2019-05-17 20:00:00,SU,39,D,LED,32A,158,127,191,1,31,Narrow_Body,5,away,2019-05-17 20:00:00,2019-05-17 21:05:00,1550,35
810,A,2019-05-17 20:05:00,SU,1423,D,CEK,32A,158,153,192,1,5,Narrow_Body,5,away,2019-05-17 20:05:00,2019-05-17 21:10:00,1550,503
811,D,2019-05-17 20:05:00,SU,208,I,PVG,77W,402,332,46,2,70,Wide_Body,5,jetbridge,2019-05-17 19:05:00,2019-05-17 20:05:00,2550,105
812,D,2019-05-17 20:05:00,SU,2428,I,BLQ,32A,158,79,81,3,79,Narrow_Body,5,away,2019-05-17 19:00:00,2019-05-17 20:05:00,1600,865
813,D,2019-05-17 20:05:00,SU,1008,D,KGD,32A,158,143,192,1,15,Narrow_Body,5,away,2019-05-17 19:00:00,2019-05-17 20:05:00,1550,265
814,A,2019-05-17 20:05:00,FV,6638,I,ORY,73H,189,79,5,3,110,Narrow_Body,5,away,2019-05-17 20:05:00,2019-05-17 21:10:00,1500,996
815,A,2019-05-17 20:10:00,EO,530,D,REN,E90,110,89,4,3,21,Regional,3,away,2019-05-17 20:10:00,2019-05-17 21:00:00,1200,204
816,D,2019-05-17 20:10:00,SU,1238,D,UFA,32A,158,153,193,1,5,Narrow_Body,3,away,2019-05-17 19:05:00,2019-05-17 20:10:00,1550,389
817,A,2019-05-17 20:10:00,SU,1125,D,AER,32A,158,156,192,1,2,Narrow_Body,3,away,2019-05-17 20:10:00,2019-05-17 21:15:00,1550,302
818,D,2019-05-17 20:15:00,EO,207,D,LED,73H,189,181,9,3,8,Narrow_Body,5,away,2019-05-17 19:10:00,2019-05-17 20:15:00,1600,104
819,D,2019-05-17 20:15:00,SU,2144,I,AYT,321,170,147,76,2,23,Narrow_Body,5,away,2019-05-17 19:10:00,2019-05-17 20:15:00,1550,762
